Node,Centrality
record,0.0019077349982656955
date,0.02046479361775928
209,0.011619840443981963
##3,0.02081165452653486
07,0.011966701352757543
10,0.045785639958376693
ka,0.001040582726326743
##ur,0.007457509538674991
x,0.02480055497745404
##an,0.01075268817204301
g,0.045438779049601107
internal,0.005549774540409296
medicine,0.005029483177245924
b,0.05272285813388831
##uit,0.0032951786333680192
##e,0.05359001040582726
n,0.05237599722511273
victor,0.000693721817551162
cullen,0.000346860908775581
state,0.0026014568158168575
hospital,0.016475893166840096
4th,0.001387443635102324
h,0.10058966354491848
##lo,0.007630939993062782
##or,0.02809573361082206
##oom,0.000346860908775581
49,0.005896635449184877
##8,0.018903919528269163
co,0.044745057232049947
##rt,0.005202913631633715
##land,0.0017343045438779048
il,0.007284079084287201
75,0.009365244536940686
##16,0.0015608740894901144
##6,0.023066250433576137
95,0.01751647589316684
##13,0.002081165452653486
r,0.07284079084287201
ca,0.030176899063475544
##de,0.011446409989594173
w,0.0601803676725633
##o,0.046479361775927854
##od,0.011793270898369753
ad,0.01699618453000347
##mission,0.003121748178980229
note,0.012486992715920915
##ig,0.004509191814082553
##el,0.009191814082552896
##ow,0.002428026361429067
u,0.04491848768643774
##te,0.02480055497745404
##r,0.06226153312521679
##n,0.050121401318071454
##mi,0.005549774540409296
##ss,0.005029483177245924
##ion,0.030003468609087754
pa,0.01422129725979882
##ti,0.012833853624696497
##en,0.012660423170308707
##t,0.08012486992715921
mr,0.02081165452653486
66,0.0064169268123482484
##9,0.022372528616024973
##12,0.004335761359694762
##47,0.0015608740894901144
##nd,0.006763787721123829
##ing,0.02514741588622962
##ei,0.003121748178980229
pc,0.01040582726326743
##p,0.05359001040582726
##tt,0.0032951786333680192
##u,0.023759972251127297
##z,0.013354144987859869
##ne,0.011099549080818592
f,0.04301075268817204
##ll,0.006763787721123829
cc,0.010926118626430802
test,0.009018383628165106
##icular,0.0015608740894901144
pain,0.036767256330211585
hp,0.006763787721123829
##i,0.04266389177939646
60,0.016129032258064516
yo,0.005723204994797087
male,0.006243496357960458
5,0.05098855359001041
day,0.01439472771418661
history,0.034165799514394725
sharp,0.001040582726326743
increased,0.009191814082552896
frequency,0.0019077349982656955
would,0.009018383628165106
awake,0.0017343045438779048
6,0.0383281304197017
times,0.007284079084287201
night,0.005029483177245924
burning,0.001040582726326743
##rina,0.001040582726326743
##tion,0.014568158168574402
p,0.11446409989594172
states,0.004509191814082553
come,0.0017343045438779048
go,0.002774887270204648
began,0.0015608740894901144
getting,0.001040582726326743
many,0.0034686090877558097
decreased,0.00711064862989941
intake,0.002774887270204648
decrease,0.002774887270204648
continued,0.002774887270204648
get,0.004509191814082553
worse,0.006763787721123829
went,0.002081165452653486
sent,0.005549774540409296
e,0.05966007630939993
##w,0.01040582726326743
course,0.005029483177245924
found,0.009365244536940686
cr,0.007284079084287201
3,0.06763787721123829
elevated,0.009885535900104058
base,0.008844953173777315
##line,0.01040582726326743
1,0.08047173083593478
cat,0.009365244536940686
##hed,0.000346860908775581
immediately,0.001040582726326743
put,0.002428026361429067
300,0.0029483177245924383
##cc,0.011446409989594173
##s,0.1279916753381894
dark,0.001040582726326743
yellow,0.002081165452653486
fluid,0.007804370447450572
##a,0.05983350676378772
positive,0.006763787721123829
started,0.007457509538674991
lev,0.003121748178980229
presentation,0.0029483177245924383
denied,0.002081165452653486
blood,0.015261879986125564
c,0.07717655220256676
