Node,Centrality
record,0.26178361755661167
date,0.35458951832777946
208,0.3464298927118017
##6,0.35808795411089867
04,0.33589210129851493
18,0.341427842193539
z,0.3478971615396047
##as,0.3361815179148417
##tr,0.3251840533407418
##ow,0.3464298927118017
##re,0.353785703491008
##ne,0.3544016350011354
425,0.26547970061238374
##21,0.30994306897921353
##5,0.3678793116995364
##8,0.37627581772884355
##3,0.3722668362884631
##va,0.3586365377250096
hall,0.27348130841121493
internal,0.34175182481751826
medicine,0.3394721577726218
davis,0.2679869498025299
month,0.34906434056512337
##an,0.3456881275841701
hospital,0.34689190190412683
39,0.28503591866553024
glen,0.24612311412500656
##ea,0.32055319731617143
##gle,0.24856657464429815
drive,0.3097790128357814
naples,0.23774945412075357
ok,0.25875980988172875
73,0.34330547001026546
##25,0.2794890162368672
##7,0.3688937913646391
dear,0.3356272401433692
irene,0.27773164076402895
##ast,0.2911691542288557
##row,0.257111477210324
66,0.33608499030938194
years,0.3667267173180857
old,0.35713196033562167
returned,0.31403850023475754
follow,0.3960077814429502
##up,0.3550735628697103
co,0.40459730383684755
##rona,0.32541006394217403
##ry,0.32950946583151525
artery,0.3363505747126437
disease,0.38329922226770363
non,0.3747698711278316
st,0.35899401932218983
segment,0.324800554977454
elevation,0.28066179115214
##oc,0.3569958063286313
##ard,0.2991119913115697
##ial,0.3057532815255012
##far,0.29071716858118596
##ction,0.3380993645291739
suffered,0.2955061853067407
pennsylvania,0.2823543601495598
10,0.3911118536463119
29,0.3377578992930313
time,0.38735831885496813
drug,0.32432806871709613
el,0.33589210129851493
##uti,0.2651639576371977
##ng,0.34528023598820057
##ten,0.35274617644842915
##t,0.4243632738149189
placed,0.3341660124188138
left,0.38662262592898433
anterior,0.34857057772483624
descending,0.2966294982260517
11,0.36294573643410855
03,0.33905423998841333
repeat,0.34625055465167875
per,0.37889455369426234
##cut,0.28109990393852063
##aneous,0.3073590231733736
intervention,0.3282389231632081
persistent,0.33989110707803993
chest,0.3833619913207238
pain,0.42309777697451656
required,0.3023375952473202
additional,0.31753136656493725
inflation,0.24865898348292528
##ex,0.3099635882158226
##pan,0.2818953579384671
##sion,0.24744992336557264
12,0.37679060035409623
07,0.3345480528760272
repeated,0.29291791791791794
cardiac,0.3497422872936431
cat,0.32541006394217403
##he,0.29463218173809075
##ter,0.3150316242766788
##ization,0.3335232939165123
feels,0.34584133550007384
less,0.3428529584065612
discomfort,0.3490903668356696
ramp,0.27835909631391204
##ed,0.3655813227141407
medications,0.3641029629053581
short,0.3613490777186077
##ness,0.375100144207659
breath,0.35282592313489075
get,0.3445180279617366
occasional,0.3325992754137955
abdominal,0.3421764232989841
pu,0.32502603262755986
##ls,0.31049804363684597
##ations,0.34262714965239666
e,0.41001839040196164
##pi,0.37555145584342664
##gas,0.2800071766042701
##tric,0.29118726288948316
current,0.3588289393010423
include,0.34735514504043324
ran,0.2953943217665615
##ola,0.270089414479377
##zine,0.3106216413454521
1000,0.3025916111936922
mg,0.38114620644741126
twice,0.3268411867364747
daily,0.37831286360698124
##rin,0.34812997248866084
325,0.32390176409546867
p,0.4432033320711852
##lav,0.3229633717320825
##ix,0.31699390656736626
75,0.3544552956317662
##oso,0.3118215118215118
##rb,0.29587967644084934
##ide,0.31662947183336715
mon,0.26675022789425706
##oni,0.29903557514210893
##trate,0.33285937722166925
30,0.37315692994341276
li,0.3480264624990708
##pit,0.31620179644762614
##or,0.3757624398073836
20,0.3833933835571569
insulin,0.35713196033562167
review,0.35131687551587004
systems,0.33495492917441694
negative,0.3699431099873578
physical,0.3581701346389229
examination,0.3682844332572957
appears,0.34517841344736067
well,0.41320271820668963
weight,0.37405129024526645
165,0.2901766346451813
pounds,0.3396199042506891
blood,0.3818300440384929
pressure,0.3698846579238426
109,0.3206190508799562
mm,0.3252292303417616
##h,0.4012340389065044
##g,0.4073784042460628
heart,0.3726816843110722
rate,0.3350508086446257
77,0.33208028938222567
regular,0.3688937913646391
respiratory,0.3141017040118073
14,0.35855414305406647
h,0.4392532132470213
##ee,0.32953265765765766
##nt,0.36921378440186103
normal,0.4054030652004503
neck,0.3707340248634096
veins,0.3165438442295991
di,0.4005132591958939
