Node,Centrality
record,0.2825077399380805
date,0.3422533179457588
207,0.34131779600057544
##1,0.3897970919247515
11,0.35221199524940616
20,0.3625458435207824
pat,0.3423273934059592
##ient,0.3343668522302868
name,0.3317717801706055
l,0.417436438814111
##il,0.3260048093438681
##l,0.4137961105781809
##y,0.40143824027072755
la,0.3719234989810315
##r,0.3989741864962583
mr,0.3846465629053178
##n,0.40045573466115286
215,0.31299472295514513
##5,0.3593335857629686
##9,0.35210745028198276
##41,0.31039445280303524
di,0.39650706108464945
##ct,0.34642622472074175
##ated,0.3274672187715666
##re,0.33249246724125847
##ra,0.34364136732329087
##el,0.32914816870144287
sa,0.3248887367339952
##nt,0.3503396337861784
##ia,0.3821066194234176
##g,0.403143585386576
##o,0.3811857326478149
##os,0.36539350069305404
##is,0.37300526688153446
b,0.40103110209601084
##ila,0.32504452664748595
##teral,0.3348860187733785
right,0.39817068054040444
greater,0.31055697362392826
left,0.4025279945707499
car,0.35161170804001485
##pal,0.28464307138572287
tunnel,0.2758881330309902
syndrome,0.3191417810061878
h,0.42514111638742047
##to,0.32778391820945013
first,0.3314241810435147
office,0.32976579331433736
visit,0.36188224527150703
77,0.3241784518685523
year,0.3623797159004124
old,0.3394134477825465
hand,0.328737702646529
dominant,0.2895764677163432
founder,0.24032617504051865
bed,0.30520357625265326
bath,0.24668572913958928
beyond,0.3145508783559828
comes,0.33047778242095
evaluation,0.3558038392321536
wrist,0.29799660867926897
pain,0.3906957595718403
patient,0.423207277916518
reports,0.36460734593514676
long,0.3496426202932724
##standing,0.30520357625265326
history,0.39176023778071334
four,0.31867024848891873
months,0.3529980657640232
worse,0.3335676625659051
##ning,0.31526144442229753
par,0.3108825263709625
##est,0.33673976296927116
##hesia,0.32224108658743633
##s,0.4519908554010288
numb,0.32088997092040306
##ness,0.36429942418426103
night,0.33832442067736185
occasionally,0.31633333333333336
wake,0.25506638714185886
sleep,0.3304087459090593
also,0.3781780505300072
bother,0.31873446631289043
prolonged,0.33690712865663164
activity,0.3250890654973965
recently,0.34431463609317176
past,0.3789028188133834
noting,0.27451547584610936
difficulty,0.351768107346727
key,0.271919770773639
pinch,0.21492956470534946
grasp,0.23362875430822255
fine,0.30465489566613163
motor,0.31139257120357
function,0.3448150570452729
previous,0.3458706902835484
consisted,0.30069708491761726
c,0.419466053748232
##er,0.3835273197542839
##vic,0.3096450013051423
##al,0.37938754297593347
spine,0.3447148565201598
##i,0.3927329912266181
well,0.41032514700795575
e,0.4103606330537058
##mg,0.3310773095171644
nerve,0.26795798509148405
conduct,0.2948120534327431
##ion,0.3890300893662376
studies,0.3324691704035874
demonstrating,0.29348095002474023
findings,0.33528829847371394
significant,0.37820819384664434
severe,0.3621584490917417
compression,0.3114947810674194
ne,0.3610836313826954
##uro,0.3205864468616985
##pathy,0.34915378955114057
median,0.295325823115703
level,0.3355016615993778
potential,0.28994805988389855
surgery,0.3706452116856741
release,0.3047527296082209
pa,0.3660700509180682
##st,0.3511693309650681
##di,0.3531294187690705
##ca,0.3343668522302868
g,0.4082774049217002
##lu,0.2939354518986558
##cos,0.2907831842137517
##e,0.3913079333663203
##ler,0.3296512435737113
##ance,0.29353541602227035
##va,0.3456943027830395
status,0.34751721107367806
post,0.3447148565201598
ca,0.37863070539419086
##b,0.3807269517772607
##yper,0.3209767976730028
##tens,0.3056557588250451
ge,0.3213245750660256
##ti,0.3379388932412221
##on,0.3531557011015183
lo,0.341883420995749
##press,0.2895234608578925
##or,0.3684292258715739
z,0.32121581370159763
##oc,0.3450909090909091
##cot,0.29437310006824247
##rin,0.33576280781205775
##ffe,0.2981464027646874
##x,0.38725210152615686
n,0.4043804329299472
##ex,0.3193135935397039
##ium,0.31141300780993636
al,0.36329530663808285
##le,0.36271212352851245
##gi,0.3256915368247649
##es,0.3857409966669377
none,0.3470343011775031
p,0.44197093889716843
##h,0.39309087896611716
##si,0.3257809818056986
##am,0.35649887302779865
##in,0.3905671248662441
##at,0.34077851192186154
examination,0.3629618297253882
today,0.4068770365288973
pleasant,0.31559694047223147
appearing,0.3194855911661729
apparent,0.3202186529896072
distress,0.33476788485960207
demonstrates,0.29995574941526015
marked,0.325713893465129
##ar,0.33638168155394865
##rop,0.3316790157975675
##hy,0.3405583865642719
active,0.3396077870025766
##ductor,0.2758560548805302
poll,0.24740601699775797
##ici,0.325468139104191
br,0.35716974030861875
##ev,0.2829119961841164
weak,0.29708239418983223
op,0.33647709544745424
##po,0.33943772802060235
##nen,0.31347030455176056
positive,0.3549521244763615
tin,0.285722887938821
ph,0.3214769647696477
##ale,0.2887658227848101
test,0.3491280994775955
inter,0.34869194591416813
##oss,0.3082169535563495
##ei,0.32224108658743633
ex,0.37318128195045225
##ors,0.31547104580812446
full,0.3437658480040571
sen,0.3247553213332421
##sation,0.27476981875036194
intact,0.3605075216532442
throughout,0.3338492929008654
09,0.342896372308137
performed,0.35179418742586005
f,0.3903422178348141
##ols,0.282895129076492
##om,0.3294910075689188
con,0.3702114379339939
##vale,0.27145308924485123
##scent,0.29164105716041794
hospital,0.3561510170382046
wrists,0.2865511202367293
##mp,0.34987464975667304
##ss,0.3373862343572241
