Node,Centrality
record,1.8894821501403486e-05
date,0.0024606067058917276
209,0.00047221831483994843
##3,0.0017895169407535513
07,0.00043882546541984963
10,0.008753091524010635
ka,1.0402221375701839e-05
##ur,0.0004400647689958444
x,0.006240996844949822
##an,0.002437677123818764
g,0.015108536203402098
internal,0.0004977450546024663
medicine,0.0012220866562482923
b,0.017147455273945605
##uit,8.078732260623788e-05
##e,0.016078943023945372
n,0.016454001375707895
victor,0.0001838699598983488
cullen,4.3072946228085887e-07
state,0.000486421149983934
hospital,0.006765379757987506
4th,8.100366120734418e-05
h,0.04452232539237242
##lo,0.001303639486774206
##or,0.005997193917570827
##oom,8.079765563838243e-08
49,0.00012655785885974901
##8,0.0025251863710839405
co,0.015859583160899682
##rt,0.0005433357314696769
##land,3.8654350036470295e-05
il,0.0007327709220491205
75,0.0004504901568811659
##16,1.1450869627161674e-05
##6,0.0027568714887650477
95,0.0012292755500595207
##13,1.5361644490796733e-05
r,0.029060877920870455
ca,0.005747463858517056
##de,0.0014558264747473154
w,0.022810958419979845
##o,0.012828351909567404
##od,0.0007294779369372032
ad,0.0032623597150799556
##mission,5.151312136027863e-05
note,0.0015396193831481554
##ig,0.0005192137942072923
##el,0.0005872945665354822
##ow,1.974440486387248e-05
u,0.013615261750963696
##te,0.00571505615189336
##r,0.019120798538976035
##n,0.015915927193575104
##mi,0.00017110547554489348
##ss,0.00020867678316526713
##ion,0.006602098478342295
pa,0.0013527962787771046
##ti,0.0030159708714549245
##en,0.0013159755907457573
##t,0.033602423093764926
mr,0.005445373901781308
66,0.00038817840885959476
##9,0.0030572449768148506
##12,0.0001589366843068551
##47,2.0042350091358026e-05
##nd,0.0007348806910189114
##ing,0.008055647628761231
##ei,4.948045233801834e-05
pc,0.0016886702114965676
##p,0.01814889604663496
##tt,0.0004817693711699779
##u,0.003531373396350553
##z,0.003000739360540878
##ne,0.00157792520906594
f,0.01697920118093383
##ll,0.0006649599409738878
cc,0.0011532089575474653
test,0.0011747989974649849
##icular,1.912824266684271e-05
pain,0.011429157281397104
hp,0.0007975041998731086
##i,0.010731235397123666
60,0.001067227935933572
yo,0.00021892288755641058
male,0.0006643694999829534
5,0.01122998762817859
day,0.0027434214936293113
history,0.0080891317535632
sharp,2.4504947067480874e-06
increased,0.001030000922372212
frequency,2.2963583430974953e-05
would,0.0027306953322271763
awake,2.0092498310106957e-05
6,0.005478022750248069
times,0.0006819528960018084
night,0.0008242413937028393
burning,3.489586664860375e-06
##rina,1.150402211201858e-05
##tion,0.004298964137027922
p,0.0593351935917388
states,0.0006342381306194746
come,0.0004513943184465218
go,0.00011792689507917248
began,6.823673486535313e-05
getting,1.4315022919336311e-05
many,0.000336610653593882
decreased,0.000818380229234296
intake,0.00031267301791929606
decrease,0.00014098641457869663
continued,7.273273101429625e-05
get,0.00042769218349188415
worse,0.0006209068264138179
went,0.00022051394018868847
sent,0.0008508957383613967
e,0.021275586812854762
##w,0.0007082651268490973
course,0.0002577694979353635
found,0.0007675282099835414
cr,0.00020134734396746675
3,0.019226009426232836
elevated,0.001476725012608819
base,0.0008064389063593746
##line,0.000940292447598378
1,0.0280426006760419
cat,0.001297975337095858
##hed,7.485413922369825e-07
immediately,2.9229756058990243e-05
put,0.0005537909354920993
300,9.211284605953657e-05
##cc,0.0017170686353931868
##s,0.08908569334955271
dark,6.950608152764072e-06
yellow,1.5885953327560913e-05
fluid,0.0009742141101705094
##a,0.022400847349612833
positive,0.001094993068380014
started,0.00034317481240212107
lev,0.0006765627154837523
presentation,4.9302537040977495e-05
denied,1.9427633544204805e-05
blood,0.002900631187387426
c,0.0312843009509896
pen,5.97920214005693e-05
##ile,0.0001405440603295192
v,0.008364537550036192
di,0.01670011985336381
##zzi,0.0
##ness,0.002807062974577216
trouble,1.5552932666365587e-06
starting,0.00021690070542176127
stopping,6.53076708804724e-06
stream,2.8101183737321347e-06
stool,0.0004057015488075263
normally,0.00016839576596435916
sexual,2.3045597758898274e-06
contacts,0.00015694978886685506
last,0.0041047772136736166
years,0.0011621021921780447
##os,0.0018816719617247824
per,0.010335938336362828
cp,0.0007972027488798439
##l,0.02721532560423347
##ps,0.0006786560929352067
##th,0.0018107120867755801
##op,0.0018068622803099116
##nea,0.0003272339205104456
l,0.028454054713803377
ed,0.000708034235520991
##ema,0.0016155826815315558
##lau,7.538207792184245e-06
##dication,0.0011574906035239747
