Node,Centrality
record,0.0003661075176656319
date,0.001572975312406434
207,0.0010480481740750562
##1,0.006290808411678851
11,0.001548053844957166
20,0.002146267445366273
pat,0.0014859003476241145
##ient,0.0011418933832459553
name,0.0002008382205045592
l,0.023347218509166996
##il,0.0001374425216396556
##l,0.03035603718178591
##y,0.02273273412436125
la,0.004197582538671317
##r,0.01726146240256741
mr,0.016230598909623396
##n,0.017573460965048738
215,2.1811590314015343e-05
##5,0.0025081991887084825
##9,0.002469264584533926
##41,3.657301614807092e-05
di,0.013056131783501061
##ct,0.002749220140817096
##ated,0.0010281433898333592
##re,0.001095810480413916
##ra,0.0006911279762483472
##el,0.0009463573855553658
sa,0.0002476660123789617
##nt,0.0022747888835299825
##ia,0.0064484058645759975
##g,0.010838524621445935
##o,0.00694682824124148
##os,0.0021659980038126496
##is,0.009137134204862727
b,0.016244342219910148
##ila,0.0008436385870781034
##teral,0.00015788929831571683
right,0.019204451861826694
greater,4.50461655656014e-05
left,0.01781493302734943
car,0.0010635733049030084
##pal,1.309015613506385e-05
tunnel,7.672416375747512e-06
syndrome,0.00024524525257804534
h,0.029897884513904883
##to,0.0007714007538984021
first,0.001429903441656628
office,0.001305948210689947
visit,0.0024241796520579804
77,0.0001404863414905986
year,0.0026424415191758617
old,0.001379031849835432
hand,0.0005126034039085834
dominant,0.00014275430714780064
founder,1.5032610616242071e-06
bed,0.0009487667522922582
bath,8.054548950620696e-07
beyond,0.0002562504341159995
comes,0.0011697140740074088
evaluation,0.0027192510621580047
wrist,2.0092713086635388e-05
pain,0.015534308713440137
patient,0.029416328972867545
reports,0.004971887320232942
long,0.00183315548469869
##standing,0.00017040339196938177
history,0.015767305169207893
four,0.0009570826226605495
months,0.005013671174757661
worse,0.0009548255652396706
##ning,6.394980704472004e-05
par,5.664890984141081e-05
##est,0.0015783210797614684
##hesia,3.346299018648758e-05
##s,0.09302489320718173
numb,2.1263692865224727e-05
##ness,0.004227486625803988
night,0.0004941563972546587
occasionally,0.0007056957140931387
wake,5.585760043401972e-07
sleep,0.0005317800814660311
also,0.00899887021204182
bother,4.7489467028581754e-05
prolonged,0.0001762061744828239
activity,0.0005287442986141549
recently,0.0022523302197318307
past,0.0070753063161135095
noting,4.984296641890708e-06
difficulty,0.002549596816785922
key,0.00042813823851489544
pinch,2.3591230433485984e-06
grasp,3.7115238145593055e-05
fine,0.0013179489837046809
motor,0.0002882518117074853
function,0.0007786587607456608
previous,0.0012159472465706309
consisted,1.3934552269718484e-06
c,0.03306983915308852
##er,0.010038113022488143
##vic,3.8632378857494766e-05
##al,0.01177849236551847
spine,5.669321325035256e-05
##i,0.007718215740357895
well,0.027826320070400146
e,0.021605921856370842
##mg,0.00017903193813574749
nerve,7.578110113250743e-06
conduct,0.00041520155298627463
