Node,Centrality
record,0.3319707524900685
date,0.4056849363258988
209,0.3855824528554233
##3,0.4103622517970251
07,0.3912866449511401
10,0.44576729802860454
ka,0.3175459852406653
##ur,0.3817531779661017
x,0.4190406976744186
##an,0.37649363369245836
g,0.4451822112415071
internal,0.3652603572786013
medicine,0.3700186100237438
b,0.4507857087014307
##uit,0.36930762825850255
##e,0.44728880614382127
n,0.45333752653510495
victor,0.31710938788978715
cullen,0.25006505334374185
state,0.3227901248390528
hospital,0.3951209483999178
4th,0.3289030859620102
h,0.4782680822826808
##lo,0.3826652508627555
##or,0.4261955798654742
##oom,0.30098658453828886
49,0.3690712411188632
##8,0.38933153274814314
co,0.4446329426280074
##rt,0.3545471315255488
##land,0.32705615428247303
il,0.36944960594604986
75,0.3875781407541843
##16,0.3341640104317589
##6,0.40223229856993375
95,0.41691973969631235
##13,0.33513513513513515
r,0.4639896998471071
ca,0.42774480712166174
##de,0.3896999188969992
w,0.4568214229123752
##o,0.44794903666873837
##od,0.4028787031861375
ad,0.4016439119531903
##mission,0.35579415031469824
note,0.3912070018318746
##ig,0.3636937050586603
##el,0.3803680981595092
##ow,0.36307537308733706
u,0.4471500581620783
##te,0.41913207821472703
##r,0.4516331166288087
##n,0.44864612511671337
##mi,0.369283975919047
##ss,0.3674249665455936
##ion,0.4301380082058933
pa,0.40651438240270726
##ti,0.39302024401881264
##en,0.4105960264900662
##t,0.4683616278125254
mr,0.398424543946932
66,0.37981687635860617
##9,0.4033013919003987
##12,0.3622314361100641
##47,0.31070158422243777
##nd,0.37673962757268864
##ing,0.40591341077085535
##ei,0.35465616927051297
pc,0.3786197386565106
##p,0.44649217903050953
##tt,0.34799927575592976
##u,0.4148499892078567
##z,0.39490445859872614
##ne,0.38325024925224327
f,0.44780987884436163
##ll,0.3766411914560063
cc,0.3824875621890547
test,0.3848104644954618
##icular,0.34477397751734035
pain,0.42831674342593967
hp,0.37431835886782655
##i,0.4414669627134216
60,0.4068585944115157
yo,0.36044258298430953
male,0.3646597520870225
5,0.4519517165699953
day,0.3992798282667405
history,0.43094170403587445
sharp,0.3431530083913587
increased,0.37529289247591774
frequency,0.3184403821726404
would,0.36770614118997513
awake,0.3287905571078292
6,0.4402871105681124
times,0.37649363369245836
night,0.3617768854310453
burning,0.32378706199460916
##rina,0.32333314641395167
##tion,0.391499185225421
p,0.49176972281449893
states,0.35949872186545295
come,0.3208145551660825
go,0.35599185034265607
began,0.3310368584223217
getting,0.29093294313537515
many,0.3450008975049363
decreased,0.38162684492686477
intake,0.34589082183563286
decrease,0.35199316281057325
continued,0.3485040797824116
get,0.3700661061549323
worse,0.3647289518628629
went,0.3302783824034826
sent,0.3685051447561833
e,0.4600654272720019
##w,0.4016439119531903
course,0.365237220497878
found,0.3875
cr,0.38633165829145727
3,0.4635048231511254
elevated,0.3829448097230524
base,0.3825636942675159
##line,0.38233538889994034
1,0.4694292925181145
cat,0.3779001179709005
##hed,0.2757400411266797
immediately,0.31444620166875714
put,0.33050556001375675
300,0.3432551494225503
##cc,0.38870163138735336
##s,0.49536082474226806
dark,0.3362491252624213
yellow,0.3240600236047884
fluid,0.35873825670378895
##a,0.4590398853594459
positive,0.38581465373034457
started,0.3857630293704422
lev,0.3587829008773567
presentation,0.3609615625391261
denied,0.3582924252780712
blood,0.39628865979381445
c,0.47127094401307723
pen,0.3503250501245519
##ile,0.3479572747571058
v,0.4303627407075683
di,0.44370911889188147
##zzi,0.3118442401297999
##ness,0.38859684593611
trouble,0.2918754745634017
starting,0.34917943438502996
stopping,0.32578111757726425
stream,0.32982496281889945
stool,0.3656309448319594
normally,0.3425007425007425
sexual,0.2667838800721788
contacts,0.3376273568333529
last,0.4185236263337446
years,0.38791711517761035
##os,0.4161073825503356
per,0.4321367008918534
cp,0.39875518672199173
##l,0.4590398853594459
##ps,0.36429112964366944
##th,0.39361048535736226
##op,0.40041666666666664
##nea,0.38016746884683855
l,0.4669960314246376
ed,0.3836072117623578
##ema,0.3897789495031434
##lau,0.336013986013986
##dication,0.3859179439127234
##b,0.44139937227283166
cough,0.3807699927359176
hem,0.37989194887336936
##ty,0.36075830569980605
##sis,0.3737845196421626
##hee,0.31515085264538695
##zing,0.3405587384088359
sore,0.3386983082706767
throat,0.33368055555555554
##ash,0.34148652650281314
##ato,0.328266438941076
##che,0.3718560557203663
##zia,0.2911386013632921
##lena,0.3317797341619196
delta,0.27610975434564
ms,0.37487809635264285
##oc,0.3939600983875376
##lu,0.3654455571048295
##rring,0.27487247938218046
speech,0.35760357231456213
un,0.37385722622057965
##ila,0.34319385750848164
##teral,0.36257309941520466
weakness,0.35860439082032464
exposure,0.34434159450582263
ing,0.3439718427489113
##est,0.36707410236822
##ions,0.30827630453378957
recent,0.40611353711790393
travel,0.3352325581395349
pm,0.3944721899158514
##h,0.45223529411764707
##yper,0.34166864185826024
##tens,0.3204579558717279
##lip,0.3161357530566369
##ide,0.3761988647484831
##mia,0.40940073842658337
col,0.36164074259909684
##onic,0.3316843074091118
po,0.36367076631977296
##ily,0.3192867822138546
tub,0.3199955602419668
##ular,0.35522424839822575
##eno,0.36289256718484486
##ma,0.39645214521452143
repeat,0.3581144028321222
##lon,0.3666539488744754
##copy,0.35782549335981134
q,0.4217687074829932
##gi,0.357714498418016
bleed,0.3432960228625863
##vert,0.3214763603925067
##ic,0.4103914590747331
##uli,0.30329809057913837
##tis,0.3672377555569709
##ymph,0.3431530083913587
##oma,0.3584706248057196
cell,0.35780328886130935
treated,0.3877866702535476
ch,0.42195389681668494
##1,0.4265108366003403
##f,0.4373151308304892
##eur,0.3403577120595006
##athy,0.3680582152432018
likely,0.40086206896551724
due,0.392886345053148
##in,0.43350124050823247
##c,0.44353846153846155
##rist,0.3448358351773219
##ine,0.3956632127907775
echo,0.38312292358803984
8,0.4344484629294756
08,0.3766165904637492
46,0.3554651377843536
##y,0.4495906432748538
##po,0.37859487852921864
kinetic,0.3191277396502103
##v,0.4211525819881674
es,0.3522727272727273
posterior,0.3489047561418371
admission,0.38721375327378954
confirmed,0.35156392902871775
patient,0.4342521464075915
z,0.37934210526315787
##ril,0.38238609987399697
40,0.420078682791782
##mg,0.37243250226068986
##d,0.47425563415035366
lo,0.3781479538300105
##press,0.30663688576898535
50,0.42272727272727273
bid,0.3939062713485449
las,0.3805438225976769
##ix,0.37673962757268864
20,0.4218921489719763
##me,0.3796918214144607
##ro,0.38896384241770104
##zo,0.33895714537652105
##le,0.41351118760757316
##m,0.4558102766798419
##g,0.45333752653510495
hc,0.39482333607230896
12,0.4226652983433514
##ri,0.3866943866943867
##ox,0.36093896713615026
pro,0.40024989587671805
##vent,0.31216501542959235
##il,0.39009539273391514
md,0.38815213732749915
2,0.4745288453625216
##ff,0.37226418748789464
##4,0.4158372998701861
##rn,0.3886230370020894
##ia,0.4170403587443946
##sp,0.388858915565147
500,0.37879385100512414
##hs,0.3848875241973166
ce,0.38145011907912146
##ta,0.38213267943535023
topic,0.31394968964390724
##ally,0.35339544005883794
##be,0.3725046837651011
##so,0.3817026347146829
pr,0.3968068267841167
##at,0.38581465373034457
0,0.4338274020013543
05,0.3811727374892576
cream,0.3526821212306563
##pi,0.3823607427055703
##rin,0.35640993942390903
81,0.39165874201874745
al,0.412830242714971
de,0.40395124001681376
##mer,0.30205877730630204
##ol,0.39493150684931505
sh,0.3741726151849448
pack,0.35218666015147815
year,0.35629982079960454
et,0.3837603993344426
##oh,0.3788187372708758
drugs,0.3596556886227545
lives,0.3687408070601778
alone,0.34296930763740185
kids,0.3284908562638865
married,0.35618977020014825
physical,0.36933128362797846
ex,0.41395649364634934
##am,0.40214813781559494
98,0.3987000414880376
18,0.39718950196321556
##2,0.4342848535060631
97,0.39637038564652505
ra,0.40577058409570727
gen,0.36014990630855714
aa,0.31388132825258575
na,0.3761743215031315
##bes,0.360014985014985
well,0.4165282092032074
appearing,0.3540899042004422
gentleman,0.3469105348655316
##ee,0.3685286974306532
##nt,0.401029350396439
##er,0.4254722550177096
##rl,0.35610177865612647
##om,0.3760516532968108
##cle,0.34317343173431736
##ra,0.3898843735208601
##ict,0.3351546152057661
##eric,0.3511785126987027
neck,0.3845794704195291
su,0.37812315561676174
##pp,0.35531180675375895
thy,0.3545035351982785
##rome,0.2641561297416163
##gal,0.31294436906377204
car,0.3907298231347835
##ot,0.3826906484369815
##id,0.4272060457879529
br,0.3869019660471046
j,0.3896999188969992
##vp,0.3543292570515578
##des,0.36848159509202455
##vic,0.32984383044448257
##al,0.43366425992779783
##pra,0.33597482810861207
##lav,0.33642569578155085
la,0.41056679008829394
difficult,0.3278930907023031
exam,0.390200988021926
##ase,0.34401288705924465
ct,0.40864635010630757
##ab,0.3896735824829357
abd,0.38909508063971926
##ome,0.340036563071298
bs,0.39482333607230896
soft,0.3762479608482871
##sm,0.3655150554675119
slight,0.35623378228098357
tender,0.37224015493867013
super,0.3395559743242447
pub,0.2935247403787416
region,0.34755877034358046
mid,0.3897789495031434
ab,0.3789183150423868
scar,0.3423583897399359
sp,0.38112234780884396
##aph,0.3175634741422041
##rag,0.3254685030480921
##va,0.39147260506483805
##ital,0.34816738119678764
normal,0.4315222272114953
##eni,0.33752853714218817
##tal,0.3453728661275831
##py,0.3438077634011091
##di,0.3845025340090691
##mis,0.3102168182062732
right,0.4250958419345326
er,0.3772819472616633
##them,0.3184052128775747
##mini,0.31036710087199915
##shed,0.3232062780269058
light,0.3524449877750611
touch,0.33931618901900784
sensation,0.3596556886227545
hands,0.3116083009079118
feet,0.3634415379766782
##ari,0.328771809784468
##cos,0.3330637707948244
##ities,0.35882755616404255
leg,0.369283975919047
painful,0.2746498999714204
skin,0.3956903650837222
##es,0.4113869863013699
non,0.40591341077085535
focal,0.3691893968497887
labs,0.3805940594059406
studies,0.36751864363566833
##mp,0.40047228781775246
##re,0.38755209033472243
pulsed,0.30305897193314413
color,0.34489771503768396
##ler,0.3639232517041151
flow,0.35738192636667904
within,0.3564980833436379
without,0.39892071398920714
evidence,0.39009539273391514
##rs,0.3639232517041151
##ydro,0.33166522864538395
##cel,0.3250648325628594
var,0.303282137597307
##ico,0.285149102418278
##nal,0.3771585557299843
##ys,0.40369670237345096
##ts,0.37767734328944785
name,0.3644062440750806
sm,0.3624591400553181
09,0.40061140832349057
93,0.3682933060807358
21,0.39315423428337654
##bc,0.387187751813054
15,0.402092050209205
rb,0.374537187398506
4,0.45437352245862883
34,0.38659068052296347
##gb,0.344095005072507
13,0.40861739068811564
37,0.3827414537006306
mc,0.3838370390094528
85,0.38875404530744334
30,0.422108345534407
9,0.42885831164001487
##hc,0.36904761904761907
36,0.3739542123354303
##lt,0.3712335822817409
216,0.3308279304607264
14,0.3917385691962769
138,0.34514545672213576
k,0.40760639049908104
109,0.3489469862018882
25,0.40728968001695276
##un,0.38180373460468814
136,0.3598577045497098
##uc,0.36791730474732004
##eg,0.37296248382923675
##ative,0.3601049213090182
##et,0.3818543046357616
##gr,0.33554469273743015
01,0.39908637873754155
##0,0.39969499514765006
##ld,0.37334887334887334
##it,0.40602774452503343
##sitive,0.3417091383193078
trace,0.36602551894877167
ar,0.345621291134688
##ssi,0.2762288013797068
##ble,0.34791528389549264
post,0.3771338871083786
##bs,0.3924050632911392
##truct,0.28768148480766353
##ive,0.36332703213610584
hold,0.390200988021926
ac,0.3863057751574434
##ct,0.4052572392465561
possibility,0.3066205796330763
pre,0.3901745838408445
##rine,0.3526174168297456
sodium,0.3137105549510337
treat,0.35851520238761425
le,0.35419866085140367
##vo,0.3615727096005518
##xi,0.3718320758367189
##cin,0.37443989869472044
adjusted,0.29534395328586793
clearance,0.278241567340636
250,0.34071973054422977
send,0.34278580345996074
urine,0.37490247074122235
culture,0.36008243302316867
se,0.3863057751574434
##ns,0.3745858507113623
##iti,0.33050556001375675
##vi,0.3683168316831683
##ties,0.32275398824517215
sediment,0.31267284854400523
##smo,0.32233899821109124
##ls,0.3648443432042521
order,0.35322224944866454
ps,0.36944960594604986
instrumentation,0.28327192336035373
must,0.3125372648924061
consider,0.37896812356227405
##cu,0.36410709775195754
##rrence,0.3284347231715653
new,0.38483614763398516
##li,0.3310938845822567
##gna,0.2528282031044462
##ncy,0.31086909639853355
secondary,0.36933128362797846
cancer,0.34915828993581205
##em,0.383990410229089
consult,0.38659068052296347
##ep,0.37794965915049816
##j,0.3644753476611884
protein,0.3463895230085306
part,0.3445473558410517
may,0.383530663828655
restriction,0.33147456165564815
give,0.3591628254640588
rate,0.3614367203660753
150,0.3725528203140143
hour,0.34337779895188186
know,0.35533370308744683
watch,0.35152106322014265
pending,0.38524754459811583
##aro,0.3013011443799969
##rol,0.3477474217477836
##ogy,0.3400165113810591
currently,0.3702799897251477
##ds,0.3988931165686614
bp,0.4162575801328328
##phy,0.3490737377406466
##lax,0.3275019879586505
##is,0.43311049350259145
##bula,0.3362295177561374
##tory,0.32295283969978716
resume,0.3276322518324905
prop,0.35182134358411127
##hyl,0.288906704078565
##ax,0.34301011302795953
page,0.36502912129653076
29,0.3894104139933815
##27,0.33517409754112654
sign,0.37085155647028556
##ed,0.4002776813606387
electronic,0.2989113530326594
jul,0.3191630687479243
16,0.38927896300297055
eye,0.3584483401715778
special,0.2662049861495845
inter,0.3802677570401636
pat,0.389937106918239
##ient,0.36553822746291365
wood,0.26765074502158476
cade,0.28509270704573547
location,0.32004884547069273
dr,0.41840214788476887
otto,0.2951474201474201
suzanne,0.2895741261550824
92,0.4052572392465561
id,0.3765919926849977
59,0.3751463890696161
dl,0.32396898527924484
##x,0.44453010562022977
stage,0.35222968845448993
11,0.42717439620684544
finished,0.3295422072355261
ge,0.36302965434741546
##rd,0.36449838801441303
##emia,0.3944721899158514
acute,0.3714248904921412
onset,0.3472238949777189
lying,0.3305624032563206
staging,0.3157030223390276
contrast,0.3601049213090182
notes,0.36118767226259085
weight,0.37743012371538914
gain,0.3476006751868821
past,0.39939045508069543
week,0.38241146040588936
also,0.40460318574135146
reports,0.38581465373034457
increasing,0.3664675225626033
##oe,0.3727454909819639
performs,0.2721223276228232
household,0.29703276323923344
##ores,0.31302931596091205
working,0.30822686694820123
backyard,0.2780403124698621
walk,0.3536989326463011
mile,0.33433839730952103
days,0.3774548311076198
pt,0.413362965087103
take,0.3691657596517063
easy,0.30738884742509864
picnic,0.2698553844713811
easily,0.3342802481303264
develop,0.27617587891560497
minimal,0.38524754459811583
##ert,0.3460361279481486
2d,0.3274833872891464
##ays,0.3051116520266695
experienced,0.3590509994395666
coughing,0.2984472049689441
bouts,0.25068475283683317
tried,0.3300893061598351
lie,0.297017462525112
sleep,0.36756550009562056
##ly,0.4233480176211454
developed,0.3729866097418979
minutes,0.3646597520870225
felt,0.36266431851059816
episode,0.35678485242249863
located,0.32138676773869906
middle,0.31919840566873336
sub,0.37310728613951083
stern,0.31794871794871793
##um,0.40651438240270726
lasted,0.32241109371505255
approximately,0.33895714537652105
min,0.37541506608503156
dull,0.31091938527905094
quality,0.3281917012920485
##adia,0.3446915351506456
change,0.4008899395119238
position,0.34207403891789273
relieved,0.34213493146620777
given,0.4136001721540779
similar,0.3581366459627329
administration,0.3128085498833614
several,0.37439127329394195
months,0.3714248904921412
determined,0.3191277396502103
card,0.4059705695979723
##io,0.37385722622057965
##genic,0.3122833622183709
##headed,0.32160187405878743
##pit,0.3310368584223217
##ations,0.3682933060807358
eating,0.3518428118135221
lot,0.28746634759198325
salt,0.34221615526143984
foods,0.32969294985419406
sick,0.3492851950569421
##yo,0.34799927575592976
man,0.3673547400611621
micro,0.3606906042787439
##cy,0.3436848065804375
##tic,0.36900038397542556
low,0.4038946483608854
fe,0.36270994527269296
##rit,0.3546125461254613
ascending,0.32567071448743296
##mat,0.36355611601513244
##ous,0.33857897827363476
##oly,0.35767011971962037
persistent,0.3595884003741815
despite,0.34166864185826024
##copic,0.29492097590916067
##section,0.34936984973339796
noted,0.39972270363951473
##ore,0.3577366918972577
##xia,0.31561661831517873
fatigue,0.36959169284020255
bloody,0.2778527370855821
91,0.37951688277496215
admitted,0.39825942809780357
sudden,0.343725782414307
##q,0.3828176868941708
notable,0.37797443461160274
large,0.362732762959235
mass,0.35652012613615286
arising,0.2895741261550824
small,0.39908637873754155
bow,0.3413046051852729
liver,0.34724480578139116
lesions,0.3611198096073151
seen,0.37994201370585134
clinic,0.3583369585482568
disc,0.35682901169626835
##uss,0.31532319807503006
diagnosis,0.3448564593301435
##rra,0.32230296254891
##nged,0.24903900142530125
28,0.38200609513714057
negative,0.4151486788105695
involvement,0.3460984393757503
placement,0.375659652094599
cycle,0.3557063541024059
mi,0.40585626803688324
trans,0.3633499275316655
##fusion,0.36087119789710853
reaction,0.3418914912540765
02,0.3959077176599835
successfully,0.30507936507936506
##eu,0.3188982910237266
##last,0.33360333256190694
7,0.43494003168137585
ne,0.4143729787998563
##ut,0.3841950959488273
##rop,0.37044651461612593
oral,0.3596781236354563
##dia,0.29053713594679026
##can,0.30160058583533844
##actic,0.26461679669573196
##quin,0.3237143498764878
cardiac,0.3970254079735592
chest,0.38917386609071275
completed,0.35674070407721337
cycles,0.32605745306491746
78,0.38661660185061014
178,0.3062460165710644
108,0.34191176470588236
96,0.39845207656692694
sa,0.3808957590170432
325,0.36378548895899054
mg,0.39963958968672025
iv,0.4131852382658545
like,0.3597230020587685
##test,0.31436048413477263
##inal,0.34757972150220023
origin,0.3487781272683281
##lve,0.27833558602046726
##ment,0.3565642198998207
bone,0.3116083009079118
##rrow,0.29750786853103556
th,0.3633499275316655
##ora,0.30299527062532844
##ci,0.3436233611442193
##otherapy,0.33420274734828725
rep,0.33439656672272805
##eat,0.3198358109607278
27,0.38527328611519446
showed,0.3886492315988137
reduced,0.327557802647276
size,0.3413450153919015
##5,0.4069734613212874
cm,0.3730590062111801
04,0.38509316770186336
considerable,0.28380174238322586
inflammatory,0.2553248018420936
lower,0.369283975919047
##uad,0.29843175819056983
##rant,0.32888432580424365
en,0.36590937936286333
##gu,0.30100229693046565
##lf,0.3213688552000892
loops,0.32884681190829246
##fo,0.3363079615048119
##ration,0.3440539411659407
diagnosed,0.35784770061441074
##ulos,0.32822906586212786
##ulo,0.24613677110902416
##vil,0.30266127762322187
##lous,0.29132983023443815
##sect,0.30470855572583627
87,0.376887378260017
##cision,0.34829356689821805
06,0.38983165438442297
##cal,0.3465144230769231
mm,0.3803430079155673
end,0.3757086075454486
revealed,0.37703524488327994
linear,0.3174935300919553
##hage,0.34057885410513883
ul,0.3625275070732474
##cer,0.3906239414673803
gas,0.3864093285082429
##tric,0.3169350849227725
duo,0.2854596762215951
##den,0.3258179352432616
##ation,0.3809712586719524
li,0.3851446129183087
prior,0.3988931165686614
regime,0.3417293901499437
##gies,0.3649367088607595
##ync,0.34688966430032486
##ope,0.3503250501245519
##cona,0.29959472098098305
upset,0.3221769011566184
home,0.4032731850608477
##sin,0.33176064441887226
terminal,0.28431952662721893
##eum,0.3116083009079118
partial,0.35083662914511715
##truction,0.3329483774107865
path,0.31038380793454273
##ology,0.36300679929488794
##cess,0.33128411376041367
formation,0.24895298130477958
foreign,0.2454034729315628
body,0.3250465076949095
giant,0.2654696132596685
marked,0.3417293901499437
##mura,0.31735373438273984
fi,0.3545471315255488
##bro,0.3092352247130752
foam,0.3121988196437273
##ocytes,0.29218607479477043
organized,0.2902738622633911
##ros,0.3127915807746555
##itis,0.3614820387436524
consistent,0.37322804064988024
##rated,0.3274833872891464
##cus,0.32154807048851214
measuring,0.32598371777476254
completely,0.3106346298890206
##cise,0.35489628854557764
single,0.3384001408533365
formerly,0.31306330763383644
worked,0.31663920922570016
goods,0.27013352073085034
production,0.347684515195369
laid,0.31967622110107
supportive,0.31884538818845387
network,0.28676580295419507
family,0.38167736810749986
friends,0.28176309616888195
smoke,0.35424218222031084
alcoholic,0.35143536295483635
beverage,0.2675762216344146
every,0.34892586989409985
denies,0.40594198817234584
ill,0.34337779895188186
##icit,0.3357987304175645
drug,0.3466810966810967
use,0.38983165438442297
father,0.37673962757268864
alzheimer,0.3188806547948236
mother,0.3610971943887776
weeks,0.3584929122108928
##uria,0.36062292826318093
##dy,0.3304297994269341
heat,0.3193928986871988
cold,0.31289342305187756
##ance,0.326685552407932
65,0.3674717991205149
157,0.29982840205917527
general,0.38996347896659
##ad,0.36855225311601153
nc,0.36168611215656754
full,0.36266431851059816
rom,0.3438077634011091
bilateral,0.4017278617710583
##zes,0.34613999279625407
crack,0.340217134765164
##les,0.3579143389199255
##on,0.4044045448169449
##chi,0.3523157766100452
##vs,0.33768667642752564
##isk,0.33983615253138444
##ids,0.3694259354177345
##tr,0.37339722833829814
ii,0.3851446129183087
xii,0.3313602666513419
intact,0.39474224686794
motor,0.35793655720404743
sen,0.3673547400611621
##sor,0.34065934065934067
symmetric,0.3433982490619975
bi,0.3669339442535319
##lat,0.34203345592596984
ram,0.3534604303316373
19,0.3833266852812126
104,0.35094339622641507
22,0.39404086653454523
##k,0.4066290550070522
mb,0.3661649838064393
##mb,0.3331407441645482
see,0.4026536312849162
detail,0.34810432262738467
lab,0.3765919926849977
results,0.363464447806354
35,0.3929131175468484
185,0.33005151688609047
##if,0.35720480733490273
##ceived,0.3320281008867903
88,0.37109023040288325
ba,0.3729142413659294
mild,0.4095461325378223
##st,0.3941755537325677
pulmonary,0.35665244015587305
sin,0.3681052093973442
##us,0.4040644709180098
rhythm,0.375390625
axis,0.35083662914511715
##viation,0.34467093071911054
intervals,0.3383207181834184
wave,0.33422211917458844
##version,0.33141740429934474
flat,0.35596987282380543
##ten,0.39922453783839923
old,0.3750975800156128
inferior,0.34520744776387474
##far,0.34905260608995703
left,0.4175235336712527
vent,0.31615308696128963
##ric,0.3463895230085306
##tro,0.36073573573573575
obvious,0.294740070541328
segment,0.3483987915407855
wall,0.35361216730038025
motion,0.33695652173913043
abnormal,0.37492684829962936
##imated,0.3169350849227725
##jection,0.31617042276690244
fraction,0.31403518326888513
73,0.38210735586481115
##ression,0.3534171008274594
setting,0.3904652265185887
flash,0.32438818565400845
plan,0.3947692729015473
resolved,0.36307537308733706
signs,0.3519072322245957
volume,0.32070749207408644
##load,0.33470714575956345
##ang,0.2868371306337678
##itic,0.22376591120769948
spread,0.2517574116927913
preliminary,0.32822906586212786
read,0.3188982910237266
follow,0.40611353711790393
official,0.3180013236267373
therefore,0.3268892794376098
could,0.357315486149842
##gy,0.3590733590733591
diet,0.3823607427055703
##con,0.3458285851376477
##lled,0.3363275781614559
led,0.3293351610692255
##com,0.34875703139176195
##pen,0.2623771386967601
##sation,0.29764608713607266
infection,0.3747806304842379
receive,0.3206718202547133
evaluate,0.3465352485125308
possible,0.38180373460468814
##ning,0.3527036946415464
##ve,0.38519607188188926
ant,0.35363385464581415
##ha,0.33834057035559206
##cline,0.3519716762300085
vs,0.3772079026560251
##ast,0.3437462739954692
##olic,0.32364167040862146
##function,0.3432755849258796
##np,0.352833190551952
dose,0.3761252446183953
##itated,0.2680613668061367
clinical,0.35749271498542995
ang,0.25923927704343136
##ina,0.3322768397395263
changes,0.39872761219832653
possibly,0.32169158669939746
obtain,0.33391243919388464
serial,0.348251494836021
enzymes,0.3652603572786013
##gin,0.35876057740169237
increase,0.3802677570401636
cap,0.35691736304549676
##top,0.3017584257902449
instead,0.32559715398949685
##isi,0.33717326472136133
##no,0.34743311641359365
easier,0.2949511483963374
via,0.35724907063197026
nasal,0.3403175352653013
##ula,0.3011123296255679
stress,0.36944960594604986
##min,0.3445679455001793
5000,0.33331406439678596
sc,0.3803179209814656
unlike,0.3151164061646082
##coa,0.31432621020497165
##la,0.3715924469936199
threshold,0.30340980846137655
protocol,0.35735977688255344
check,0.40585626803688324
acid,0.35618977020014825
##val,0.3546998031496063
electro,0.3342608695652174
##tes,0.3546343563564795
good,0.3952021932830706
function,0.34313258747917164
shows,0.3439513242662849
henderson,0.257882731785858
xi,0.3411632447784155
team,0.35374233128834354
department,0.33634719710669075
saint,0.2705137227304715
mary,0.3322002650227574
##firmary,0.33187521583976054
44,0.35974544547042675
##34,0.3
##7,0.4131852382658545
03,0.3909152542372881
31,0.3851446129183087
##ge,0.35320061255742724
##ht,0.34166864185826024
st,0.4063138608977521
service,0.3572712063944482
##mo,0.3696153846153846
##graphic,0.3348043200557427
race,0.3313602666513419
caucasian,0.26323959094229366
sur,0.34475336322869954
##geon,0.2634681288553804
gonzalez,0.3335068540690613
norma,0.2522089056075584
staff,0.29345004834851646
##iol,0.31045065417541595
##ogist,0.3254685030480921
triple,0.26244879380974057
jackson,0.2657387777675362
##fer,0.33826117564237945
##ring,0.30916890080428955
ph,0.36660732451678535
##ici,0.32543176430748394
ava,0.3169002473206925
##los,0.3221409017263534
holly,0.301505961096005
present,0.3780239952796171
##ln,0.31497869550966895
##ess,0.356762776884049
mrs,0.32210491034020444
##tu,0.3452901371339601
female,0.36198129198317536
peripheral,0.3703989207939873
art,0.37644447346086046
##erial,0.33810249794769553
disease,0.416498121930078
##ort,0.36035247797012687
##osis,0.388021534320323
diabetes,0.3846564376250834
##rona,0.3304676753782668
##ry,0.383530663828655
artery,0.3688587512794268
especially,0.36236802413273
flight,0.32246518651082157
stairs,0.3039856600590468
stop,0.33348756506651245
top,0.3652834969908141
rest,0.3708277059617982
par,0.330524505588994
##mal,0.3470566991693752
##cturnal,0.31990679094540614
##tre,0.32969294985419406
##mity,0.36186770428015563
##card,0.32937278647320917
##gram,0.3445679455001793
february,0.3071923281832712
71,0.3680112330865458
mit,0.3234964093357271
##ral,0.34440329709712103
##rg,0.3010494439513392
##itation,0.3085402397260274
peak,0.34407447189402074
gradient,0.2776520441084413
45,0.3752440452948067
##mm,0.3905181171689807
mean,0.3139667846447046
valve,0.34136522408383163
area,0.3459115723798668
sq,0.3268336923251332
exercise,0.36348736052449093
capacity,0.298725520671433
##pical,0.35564053537284895
77,0.3816521048451152
##he,0.34835669405509906
##ter,0.34354146806482366
##ization,0.37921736270963496
main,0.3500698196830794
anterior,0.3754395103529105
descending,0.30668581458433064
##ir,0.3509861212563915
##cum,0.2649937956707569
##fle,0.32174543831259417
invasive,0.3398561829541436
referred,0.3591404546870134
replacement,0.31318233664656997
bypass,0.3432960228625863
##raft,0.3529195739992655
surgery,0.3830974686067371
presents,0.3905445678677865
today,0.4006949270326616
##oper,0.2968492586490939
testing,0.3399162883923834
evaluation,0.37296248382923675
two,0.34666025371249926
flights,0.26989327841228233
operative,0.33391243919388464
risk,0.38233538889994034
factors,0.3411834319526627
lb,0.3446091322017691
134,0.35011233226061084
height,0.3295610425240055
##abe,0.3170570768723194
type,0.37964182249144063
mel,0.31061789581425414
##lit,0.3265005662514156
control,0.3839137093015514
##rea,0.35100748767273393
##tin,0.35218666015147815
